"ID","Name","Published Date","Video Views","Engagement Score","Video Percent Viewed" 
"5641882418001","Bob Patton on Mornings with Maria","2017-11-10T18:03:02.995Z","0","0","0"
"5643948783001","New Pricing Request User Guide Video","2017-11-13T06:19:00.803Z","0","0","0"
"5643967668001","Leena Nair, Unilever Introduction video","2017-11-13T07:01:59.862Z","0","0","0"
"5644124081001","Digital and Strategy","2017-11-13T12:51:59.945Z","0","0","0"
"5645495163001","Herb Engert gives an update on EY Parthenon and introduces PE Heroes","2017-11-14T10:48:17.909Z","0","0","0"
"5647085292001","2017 Global Hedge Fund and Investor Survey Webcast replay","2017-11-15T05:57:20.359Z","1","1.01","1.01"
"5647144255001","Discover people demo video","2017-11-15T07:23:50.438Z","0","0","0"
"5646413271001","The future of finance: Robotic Process Automation","2017-11-15T08:59:57.695Z","0","0","0"
"5647273461001","Rio Tinto Win Cyber Security","2017-11-15T10:49:51.591Z","0","0","0"
"5647284443001","Integrated operating centers - Vale","2017-11-15T11:05:02.903Z","2","7.86","15.71"
"5647303546001","nexbank v4","2017-11-15T11:28:05.231Z","0","0","0"
"5647319319001","LOW RES Dean Felton - Digital Navigator_EDNone","2017-11-15T11:50:12.743Z","0","0","0"
"5647319320001","Dean Felton - Digital Navigator","2017-11-15T11:50:25.033Z","0","0","0"
"5648478784001","Sector - Health","2017-11-16T07:45:31.414Z","0","0","0"
"5648514455001","DLX - Future state walkthrough","2017-11-16T08:56:42.271Z","2","50.53","101.07"
"5648536731001","DLX - MVP walkthrough","2017-11-16T09:03:58.628Z","3","115.57","346.72"
"5650315719001","Paul Hammes","2017-11-17T18:27:02.650Z","1","0","0"
"5650357936001","ASQ Program","2017-11-17T18:55:03.971Z","2","9.58","19.17"
"5652382980001","EYU film","2017-11-20T11:43:09.236Z","0","0","0"
"5652416327001","Will the speed of the digital tax revolution leave you behind?","2017-11-20T12:02:18.695Z","0","0","0"
"5653370016001","EY - The Risk Film Middle East","2017-11-21T04:00:20.521Z","0","0","0"
"5653381107001","EY - The Risk Film - Middle East - HD MP4","2017-11-21T04:10:22.079Z","0","0","0"
"5653490074001","Scenario 1","2017-11-21T07:47:18.695Z","1","0","0"
"5653488976001","Scenario 3","2017-11-21T07:47:41.336Z","1","16.39","16.39"
"5653523706001","Future of Life Sciences and disruption","2017-11-21T08:56:37.519Z","0","0","0"
"5653586036001","004_EY_IVs_SOCIALS_Andreas Skopal","2017-11-21T10:56:36.392Z","0","0","0"
"5653572248001","004_EY_IVs_SOCIALS_DAI BEDFORD","2017-11-21T10:56:50.415Z","0","0","0"
"5653592576001","004_EY_IVs_SOCIALS_Jan Bellens","2017-11-21T10:57:34.656Z","0","0","0"
"5653578381001","004_EY_IVs_SOCIALS_JAY PATHER ","2017-11-21T10:57:51.042Z","0","0","0"
"5653580917001","004_EY_IVs_SOCIALS_PAUL MASTERS","2017-11-21T10:58:07.559Z","0","0","0"
"5653572766001","008_EY_HIGHLIGHTS_CLIPPED V005 - FOR EXPORT WITH AUDIO MIX","2017-11-21T10:58:46.225Z","1","2.86","2.86"
"5653635473001","Customer Service Community of Practice Videoblog","2017-11-21T12:38:29.271Z","0","0","0"
"5654847719001","How to navigate the Discover FS site and Discover suite of tools","2017-11-22T13:32:09.426Z","3","5.56","16.67"
"5655263503001","The control agenda","2017-11-22T20:55:06.601Z","4","93.82","375.28"
"5656012079001","GBG Video Update Strategic Growth Forum - Entrepreneurship","2017-11-23T13:07:36.510Z","1","21.13","21.13"
"5656839469001","TAS TD competition video (internal viewing only)","2017-11-24T07:32:45.776Z","0","0","0"
"5657073571001","HF Symposium Video – Survey","2017-11-24T15:31:39.604Z","0","0","0"
"5659887507001","Annual 2017 Broadband Tax Institute Conference","2017-11-27T06:07:21.354Z","0","0","0"
"5659993573001","EY GlobalOne Next Generation (Session-3) - Replay File","2017-11-27T10:07:15.132Z","0","0","0"
"5659992968001","EY GlobalOne Next Generation (Session-3) - Replay File","2017-11-27T10:12:21.638Z","0","0","0"
"5660100468001","TAS Tech LIVE","2017-11-27T13:52:46.871Z","2","40.83","81.67"
"5660916089001","Harnessing innovation to disrupt financial crime","2017-11-28T08:51:21.751Z","0","0","0"
"5660924638001","Hamish Thomas","2017-11-28T09:35:53.494Z","0","0","0"
"5660925210001","Reinventing the way forward and disrupting financial crime","2017-11-28T09:36:24.610Z","4","80.27","321.09"
"5660929449001","Key bank challenges in managing financial crime programs","2017-11-28T09:36:46.209Z","4","63.37","253.49"
"5660942406001","Using data and analytics to help retailers gain competitive advantage","2017-11-28T10:10:27.683Z","0","0","0"
"5661309151001","Innovation Realized 17 – The best bits","2017-11-28T19:12:07.003Z","0","0","0"
"5662113983001","EY - Blockchain Update","2017-11-29T13:51:06.730Z","0","0","0"
"5663209345001","How BIL Tour to NZL embraced digital thinking","2017-11-30T13:16:48.776Z","4","46.95","187.8"
"5663258948001","2018 YPO EDGE – Singapore","2017-11-30T14:27:44.611Z","0","0","0"
"5664428259001","Can you say yes? Improving audit quality","2017-12-01T15:38:35.323Z","0","0","0"
"5667054311001","Hospital","2017-12-04T13:40:42.190Z","0","0","0"
"5667058613001","MoD_twitter_v03","2017-12-04T13:40:46.291Z","0","0","0"
"5667055635001","Nodia_twitter_v06","2017-12-04T13:40:51.180Z","0","0","0"
"5667066572001","Online retailer_v03","2017-12-04T13:40:54.180Z","0","0","0"
"5667058614001","Smart home_twitter_v04","2017-12-04T13:40:58.361Z","0","0","0"
"5667059320001","Smart mobility_twitter_v04","2017-12-04T13:41:06.677Z","0","0","0"
"5668193168001","An update from Dave Hollander, Global Insurance Advisory Leader","2017-12-05T06:59:36.324Z","0","0","0"
"5668448316001","Tax reform and TaxAbility video","2017-12-05T11:15:43.804Z","0","0","0"
"5668839108001","002_Keith Pogson, EY Global Banking &amp; Capital Markets Assurance Leader--171126 (2)","2017-12-05T19:14:46.245Z","0","0","0"
"5668852992001","002_Rod Roman, EY Global Banking and Capital Markets Tax Leader_EDIT","2017-12-05T19:16:27.696Z","0","0","0"
"5669654899001","Innovative Enablers for Cybersecurity Discussions","2017-12-06T07:56:20.295Z","0","0","0"
"5669722487001","Guidance on personal use of social media video-Nov 17","2017-12-06T10:14:52.512Z","0","0","0"
"5669797150001","Global-Insurance-Advisory-quarterly-update","2017-12-06T12:35:12.355Z","0","0","0"
"5669846600001","EMEIA TAS Women Partners conference - Madrid Spain","2017-12-06T13:53:56.005Z","0","0","0"
"5670180769001","1066292269001_5588985100001_5588969001001","2017-12-06T19:45:28.773Z","0","0","0"
"5670230360001","EY at Australian Utility Week","2017-12-06T20:40:11.530Z","0","0","0"
"5670716975001","EYVRLab","2017-12-07T06:45:02.709Z","2","50","100"
"5670714760001","Fixing Gross Margin - who's job is it?","2017-12-07T06:45:27.923Z","2","44.55","89.09"
"5670720567001","EY Wavespace - our very best expertise virtually connected globally","2017-12-07T06:45:44.761Z","2","12.03","24.06"
"5670836839001","How can you keep pace with the Transformative Age?","2017-12-07T11:12:33.242Z","0","0","0"
"5670836838001","How can you keep pace with the Transformative Age?","2017-12-07T11:12:33.321Z","0","0","0"
"5670836837001","EY Transformative Age” Internal Super Friday”","2017-12-07T11:12:33.352Z","0","0","0"
"5671033535001","Are your internal controls designed to support your company's growth?","2017-12-07T15:35:27.926Z","0","0","0"
"5672205371001","Introducing Ryan Burke, Global CPR TAS Leader","2017-12-08T11:17:20.502Z","1","0","0"
"5675312126001","Guidance on personal use of social media video-Nov 17","2017-12-11T04:51:22.089Z","0","0","0"
"5675791245001","First Edit","2017-12-11T09:45:48.983Z","0","0","0"
"5675929279001","EY - Power - Utilities","2017-12-11T13:43:52.269Z","0","0","0"
"5677233151001","Business risk ranking 2016-2017","2017-12-12T07:20:08.615Z","0","0","0"
"5677222442001","Capital access","2017-12-12T07:20:18.446Z","0","0","0"
"5677213720001","Cash optimization","2017-12-12T07:20:28.321Z","0","0","0"
"5677620585001","Introducing the Oceania Health & Life Sciences Market Segment","2017-12-12T11:59:16.571Z","0","0","0"
"5677645330001","audit documentation 5","2017-12-12T12:50:39.134Z","3","99.17","297.5"
"5678870593001","Innovative Enablers for Cybersecurity Discussions","2017-12-13T12:13:15.709Z","0","0","0"
"5680863006001","A message from Jan Bellens, Global BCM Deputy Sector Leader","2017-12-15T10:02:07.422Z","0","0","0"
"5681737801001","1173101","2017-12-15T10:50:00.334Z","0","0","0"
"5681743115001","1173101","2017-12-15T10:51:09.947Z","0","0","0"
"5686054450001","Randy Tavierne_PCS","2017-12-18T10:00:22.411Z","0","0","0"
"5687218088001","How do companies create value when markets become superfluid?","2017-12-19T13:16:32.851Z","1","0","0"
"5687234373001","JAPAC PPEDs Webcast_Cybersecurity 07 12 2017","2017-12-19T13:31:30.380Z","0","0","0"
"5687239805001","How will you navigate the perfect storm","2017-12-19T13:34:36.471Z","2","196.43","392.86"
"5687277822001","Animation – How does disruption lead to megatrends","2017-12-19T15:00:49.972Z","1","37.5","37.5"
"5688478927001","Do you have to be a start-up to set the disruption agenda?","2017-12-20T19:21:16.408Z","0","0","0"
"5688483960001","Fostering innovative thinking","2017-12-20T19:21:16.458Z","0","0","0"
"5688479043001","Powering radical growth in a digital world","2017-12-20T19:21:16.509Z","0","0","0"
"5689472179001","How can improved working capital drive value creation?","2017-12-21T17:14:55.218Z","0","0","0"
"5690311053001","004_EY_IVs_SOCIALS_Jan Bellens","2017-12-22T07:16:43.739Z","0","0","0"
"5690305137001","EY_IVs_SOCIALS_DAI BEDFORD","2017-12-22T07:17:03.831Z","0","0","0"
"5690310448001","004_EY_IVs_SOCIALS_Andreas Skopal","2017-12-22T07:17:29.450Z","0","0","0"
"5690301670001","EY_IVs_SOCIALS_JAY PATHER ","2017-12-22T07:18:00.665Z","0","0","0"
"5690301672001","EY_IVs_SOCIALS_HAMISH THOMAS","2017-12-22T07:18:30.225Z","0","0","0"
"5690301165001","EY_IVs_SOCIALS_Andreas Skopal","2017-12-22T07:18:56.462Z","0","0","0"
"5690315095001","004_EY_IVs_SOCIALS_PAUL MASTERS","2017-12-22T07:35:03.875Z","0","0","0"
"5690373950001","EY_BTIB_Video01_innovate_061117","2017-12-22T10:04:39.239Z","2","60.27","120.54"
"5690373955001","EY_BTIB_Video02_Reshape_061117","2017-12-22T10:06:26.868Z","0","0","0"
"5690373274001","EY_BTIB_Video03_growth_061117","2017-12-22T10:09:05.869Z","0","0","0"
"5690373961001","EY_BTIB_Video04_Optimise_091117","2017-12-22T10:10:25.990Z","0","0","0"
"5690365220001","EY_BTIB_Video05_Protect_061117","2017-12-22T10:12:21.097Z","0","0","0"
"5690373972001","EY_BTIB_Video06_control_061117","2017-12-22T10:13:34.392Z","0","0","0"
"5690376308001","1712_2509768_Jan Bellens_1","2017-12-22T10:21:22.098Z","1","1.47","1.47"
"5693149118001","How do you get to next before next gets to you?","2017-12-26T14:07:47.527Z","0","0","0"
"5693843677001","DAS FY18 strategy","2017-12-27T11:37:07.643Z","4","28.42","113.7"
"5694669524001","2 minutes with Rod Roman, Global Tax Banking & Capital Markets Leader","2017-12-28T11:47:54.164Z","0","0","0"
"5695348940001","Adivsory Learning Portal  Trailer","2017-12-29T05:11:35.449Z","2","26.09","52.17"
"5700341949001","3 minutes with Channing Flynn on Technology","2018-01-02T13:55:08.594Z","0","0","0"
"5701008876001","2 minutes with Rocio Reyero Folgado, Global Tax Power & Utilities Leader","2018-01-03T10:15:55.192Z","0","0","0"
"5701071150001","Reagan Defense Forum","2018-01-03T12:19:23.048Z","1","44.8","44.8"
"5701061609001","Teneo on Globalization disrupted at EMEIA FSO Partner Conference 2017","2018-01-03T12:19:23.114Z","0","0","0"
"5701263184001","2 minutes with Bart van Droogenbroek, Global Tax Telecommunications Leader","2018-01-03T16:16:42.485Z","0","0","0"
"5703257052001","Market Intelligence – Mapping","2018-01-05T19:45:01.950Z","3","32.46","97.39"
"5703279009001","Market Intelligence – Screener","2018-01-05T19:46:04.570Z","4","8.12","32.47"
"5703257759001","Market Intelligence – Search","2018-01-05T19:47:45.734Z","3","45.16","135.48"
"5703274791001","Market Intelligence – General","2018-01-05T19:48:12.407Z","4","45.8","183.22"
"5703268040001","Market Intelligence – Commodities","2018-01-05T19:49:10.641Z","0","0","0"
"5705312723001","Video reseña SGF 2017","2018-01-09T09:20:20.100Z","0","0","0"
"5706740844001","WAM Global ETF Research Results – webcast replay","2018-01-10T11:43:08.600Z","0","0","0"
"5706847846001","Robotics in action: automating manual processes","2018-01-10T14:32:56.189Z","2","1.55","3.11"
"5706805431001","Robotics in action in insurance ","2018-01-10T14:41:46.601Z","3","1.56","4.69"
"5707720180001","Guidance on personal use of social media","2018-01-11T12:48:23.566Z","0","0","0"
"5707866600001","1066292269001_5624901812001_5624883085001","2018-01-11T15:48:11.664Z","0","0","0"
"5708511334001","1066292269001_5624901975001_5624883085001","2018-01-12T09:46:07.314Z","0","0","0"
"5708516271001","Is your tax strategy disconnected from the connected economy","2018-01-12T09:57:23.284Z","0","0","0"
"5708566267001","Methods navigation video","2018-01-12T11:31:01.817Z","4","3.26","13.04"
"5708607678001","Global review 2017: Nigel Duffy, EY’s Global Innovation Artificial Intelligence Leader","2018-01-12T12:28:21.093Z","0","0","0"
"5711624043001","EY's team at the 75th Golden Globes","2018-01-15T10:36:45.321Z","0","0","0"
"5711677998001","5 Minutes with our Global TAS Sectors Leaders","2018-01-15T12:18:18.455Z","0","0","0"
"5711656942001","RHC","2018-01-15T12:18:34.330Z","0","0","0"
"5711677958001","RHC","2018-01-15T12:18:46.541Z","0","0","0"
"5711789612001","5 Minutes with our Global TAS Sectors Leaders","2018-01-15T14:39:27.326Z","1","0","0"
"5711793157001","5 Minutes with our Global TAS Sectors Leaders","2018-01-15T14:44:17.434Z","0","0","0"
"5711796936001","5 Minutes with our Global TAS Sectors Leaders","2018-01-15T14:48:08.864Z","0","0","0"
"5711811193001","5 Minutes with our Global TAS Sectors Leaders","2018-01-15T14:52:45.055Z","1","0.31","0.31"
"5711813232001","5 Minutes with our Global TAS Sectors Leaders","2018-01-15T14:56:09.521Z","0","0","0"
"5712465832001","EY-000050450_xSellerate V3","2018-01-16T07:37:04.567Z","2","19.77","39.53"
"5712673693001","Initial conversations with clients","2018-01-16T13:42:42.392Z","1","0","0"
"5712861103001","Exciting opportunity in TD for a Senior Manager or experienced Manager","2018-01-16T17:54:04.297Z","0","0","0"
"5713032277001","Global Transaction Diligence quarterly update – December 2017","2018-01-16T22:07:36.536Z","0","0","0"
"5714997998001","EU PCIP Supplement for Non-EU Independence Personnel-Sep 29, 2016 Final","2018-01-19T10:46:45.912Z","2","4.91","9.83"
"5715044805001","Geostrategic Business Group – Navigating 2018 with Mark Weinberger","2018-01-19T12:05:48.178Z","4","77.97","311.88"
"5715104336001","Americas Oil and Gas Quarterly Sector Update July 2017","2018-01-19T14:35:59.408Z","2","0.79","1.59"
"5715109479001","Americas Oil and Gas Quarterly Sector Update January 2018","2018-01-19T14:35:59.506Z","1","0.04","0.04"
"5715103206001","Americas Oil and Gas Quarterly Sector Update Oct 2017","2018-01-19T14:36:04.806Z","2","3.39","6.78"
"5716482909001","EY Emirates LONG V6","2018-01-22T09:44:59.950Z","0","0","0"
"5716556151001","Digital EY – Digital from every angle","2018-01-22T12:30:30.786Z","0","0","0"
"5716558878001","Digital EY – sector convergence","2018-01-22T12:31:14.338Z","0","0","0"
"5716556153001","Future of digital is human","2018-01-22T12:31:56.888Z","0","0","0"
"5717535451001","Innovation Realized 18 coming to Amsterdam","2018-01-23T14:44:31.003Z","0","0","0"
"5717672529001","Christian Walkenhorst – Advisory Account Leader Development Program","2018-01-23T17:59:38.533Z","0","0","0"
"5717669622001","Greg Orencsak – Advisory Account Leader Development Program","2018-01-23T17:59:38.583Z","0","0","0"
"5717666855001","Edwina Fitzmaurice – Ambition Realized","2018-01-23T17:59:38.589Z","0","0","0"
"5717670506001","Advisory Account Leader Development Program","2018-01-23T17:59:38.590Z","2","3.11","6.21"
"5717669025001","Japan – One Advisory","2018-01-23T17:59:38.631Z","2","47.56","95.11"
"5717666856001","Grace Bender – IBM Case Study – Developing an Account Branding Message","2018-01-23T17:59:38.647Z","1","0","0"
"5717672625001","Igor Boldyrev – Emerging Markets Growth","2018-01-23T17:59:38.679Z","0","0","0"
"5717672626001","ART Program Introduction – Agendas, Relationships and Trust","2018-01-23T17:59:38.686Z","0","0","0"
"5717669432001","Edwina Fitzmaurice – Global Advisory Sales Campaigns","2018-01-23T17:59:38.687Z","0","0","0"
"5717672530001","Americas Advisory Win Center","2018-01-23T17:59:38.689Z","0","0","0"
"5717672531001","Jason Heinz – Account Maturity Model","2018-01-23T17:59:38.729Z","0","0","0"
"5717669433001","Edwina Fitzmaurice – Welcome to the Global AAL Community","2018-01-23T17:59:38.765Z","0","0","0"
"5717666857001","Ben Castell and Steve Wills – Unilever Case Study","2018-01-23T17:59:38.799Z","2","56.61","113.23"
"5717672426001","ART Program Overview","2018-01-23T17:59:38.829Z","1","4.39","4.39"
"5717669623001","Global Advisory Sales Campaigns","2018-01-23T17:59:38.865Z","3","57.44","172.33"
"5717669624001","Jason Heinz – Wallet Share and Addressable Market","2018-01-23T17:59:38.885Z","0","0","0"
"5717672427001","Jason Heinz – Growing Outbound Revenues","2018-01-23T17:59:38.931Z","0","0","0"
"5717672627001","Linda Williams – Advisory Account Leader Development Program","2018-01-23T17:59:39.367Z","0","0","0"
"5717672428001","Procter and Gamble – Building an Innovation Brand","2018-01-23T17:59:39.382Z","2","107.95","215.91"
"5717669026001","Sonia Sande – Advisory Account Leader Development Program V1","2018-01-23T17:59:39.454Z","0","0","0"
"5717666858001","Procter and Gamble – Building Co-sourced Services","2018-01-23T17:59:39.467Z","4","82.77","331.09"
"5717666439001","Sam Wong – Advisory Account Leader Development Program","2018-01-23T17:59:39.474Z","0","0","0"
"5717672628001","Procter and Gamble – Using Alliances to drive new revenue","2018-01-23T17:59:39.482Z","3","102.86","308.57"
"5717666936001","Wavespace VR sneak peek","2018-01-23T17:59:39.553Z","1","98.44","98.44"
"5717672532001","Steve Huebner – Advisory Account Leader Development Program","2018-01-23T17:59:39.575Z","1","67.12","67.12"
"5717672533001","Sonia Sande – Advisory Account Leader Development Program V2","2018-01-23T17:59:39.653Z","0","0","0"
"5718159291001","Global Payroll Video 2017 ","2018-01-24T08:53:42.558Z","4","73.11","292.44"
"5719166523001","1066292269001_5714923333001_5711263137001","2018-01-25T11:11:42.763Z","0","0","0"
"5719428807001","John Nendick – What can Technology, Media & Entertainment and Telecom companies do to keep pace as consumer behavior changes?","2018-01-25T17:42:57.773Z","0","0","0"
"5719427160001","John Nendick and John Harrison discuss EY’s presence at CES® 2018","2018-01-25T17:42:57.940Z","0","0","0"
"5719435533001","Keith Strier – How can AI help technology, media and entertainment and telecom companies adapt to changing consumer behaviors?","2018-01-25T17:42:58.041Z","0","0","0"
"5719426740001","Audi Rowe – How are industries connecting to improve the customer experience?","2018-01-25T17:42:58.092Z","0","0","0"
"5719436717001","Raghav Mani – How is technology a game-changer for sports fans?","2018-01-25T17:42:58.139Z","0","0","0"
"5719435534001","John Harrison – Are skills and scale fueling the future of technology, media and entertainment, and telecommunications?","2018-01-25T17:42:58.337Z","0","0","0"
"5719525835001","Bill Maloney – How can technology help the C-suite run alongside early adopters?","2018-01-25T20:28:14.855Z","0","0","0"
"5719521203001","Janet Balis – What are the implications for media companies coming out of CES?","2018-01-25T20:28:14.874Z","0","0","0"
"5719547779001","Sammi Marwan – What role can technology have in Technology, Media & Entertainment and Telecom companies' pursuit of operational excellence?","2018-01-25T20:51:06.071Z","0","0","0"
"5720242441001","A message from Greg Cudahy | Global TMT FY18 mid-year update","2018-01-26T18:46:39.751Z","0","0","0"
"5721429236001","TMT_Mid_Year","2018-01-29T06:39:32.335Z","0","0","0"
"5721541070001","How is technology your key to unlocking the future of transactions?","2018-01-29T11:43:09.466Z","1","61.98","61.98"
"5721550674001","Sales Navigator","2018-01-29T11:54:44.062Z","0","0","0"
"5721578597001","5 Minutes with our Global TAS Sectors Leaders - Andrew Wallaston","2018-01-29T12:51:10.426Z","3","4.54","13.62"
"5723042181001","Sectors and winning through disruption","2018-01-31T07:11:41.929Z","3","52.61","157.84"
"5723043729001","How to drive your pursuit forward with the Advisory Win Center","2018-01-31T07:12:18.270Z","1","1.85","1.85"
"5723035776001","Gerd Leonhard - The Future of EY - Short Version_1","2018-01-31T07:12:28.704Z","4","30.86","123.43"
"5723043162001","Advisory Win Center Success Stories","2018-01-31T07:13:05.827Z","0","0","0"
"5723048182001","Client Centricity","2018-01-31T07:13:54.136Z","0","0","0"
"5723051897001","Advisorys Global Innovation Approach","2018-01-31T07:15:33.474Z","3","23.51","70.52"
"5723139469001","Karen Benway","2018-01-31T10:50:32.490Z","0","0","0"
"5723251374001","Herb Engert and Private Equity leadership on how the sector will fare in 2018","2018-01-31T14:38:49.665Z","0","0","0"
"5724069329001","Launch of new mobile business","2018-02-01T16:26:56.557Z","0","0","0"
"5724146327001","Emirates digital transformation","2018-02-01T17:54:50.837Z","0","0","0"
"5724863127001","RPA demo – Labor hire receipting","2018-02-02T16:37:56.696Z","0","0","0"
"5724863829001","RPA demo – Purchase order confirmation","2018-02-02T16:37:56.853Z","0","0","0"
"5724862012001","RPA demo – Change of employee conditions","2018-02-02T16:37:57.058Z","0","0","0"
"5724982274001","Are today's businesses prepared for what doesn't exist yet?","2018-02-02T19:46:16.384Z","0","0","0"
"5726302329001","1066292269001_5719248777001_5711263137001","2018-02-05T09:47:41.945Z","0","0","0"
"5726954710001","MiFID II video","2018-02-06T07:08:59.928Z","4","23.78","95.14"
"5727941878001","Microsoft Workplace analytics Video","2018-02-07T10:31:43.601Z","0","0","0"
"5728027741001","Rob main interview","2018-02-07T12:56:32.152Z","2","48.37","96.74"
"5728053485001","Analysys Mason - Onboarding with EY 30 January 2018","2018-02-07T14:09:21.079Z","0","0","0"
"5728064630001","Investec","2018-02-07T14:19:57.371Z","0","0","0"
"5728261856001","EY Knowledge Life Sciences Team Introduction","2018-02-07T18:20:43.576Z","4","49.07","196.3"
"5728678231001","Global Hospitality &amp; Leisure INNovation Event 12-04-17 Video","2018-02-08T07:24:47.104Z","0","0","0"
"5728682868001","Global Hospitality & Leisure INNovation Event 12-04-17 Video","2018-02-08T07:30:54.539Z","0","0","0"
"5728699320001","Two minutes with  Marco Bosca, Global Tax Automotive & Transportation Leader","2018-02-08T08:03:55.359Z","0","0","0"
"5729761390001","FCN - Berlin Hackumentary","2018-02-09T07:58:01.364Z","3","73.55","220.65"
"5729875812001","PAS Animation","2018-02-09T12:38:07.598Z","3","50.74","152.21"
"5730822072001","Leader spotlight series: Continual learning with Jeff Wong EY Global Chief Innovation Officer","2018-02-12T12:12:33.201Z","0","0","0"
"5730822073001","The impact of technology convergence, with Chris Mazzei","2018-02-12T12:24:20.486Z","0","0","0"
"5730822076001","Leader spotlight series: building the future of business through blockchain, with Paul Brody","2018-02-12T12:24:20.488Z","5","25.18","125.88"
"5730822078001","Leader spotlight series: the growing importance of data science, with Loren Williams","2018-02-12T12:24:20.542Z","0","0","0"
"5730822077001","Leader spotlight series: the future of automation technology, with Hans Jessen","2018-02-12T12:24:20.582Z","0","0","0"
"5730822074001","Leader spotlight series: how EY Ventures is transforming EY, with Chris Plasser","2018-02-12T12:24:20.740Z","0","0","0"
"5730822075001","Leader spotlight series: artificial intelligence today … and tomorrow, with Nigel Duffy","2018-02-12T12:24:20.742Z","0","0","0"
"5730822079001","Leader spotlight series: building a workforce for the future, with Mary Hanko","2018-02-12T12:24:21.703Z","0","0","0"
"5732515427001","GDS Knowledge","2018-02-13T06:02:45.603Z","2","39.02","78.05"
"5731714519001","Leader spotlight series: how to bring innovation to your everyday work","2018-02-13T10:53:24.649Z","0","0","0"
"5732867504001","Tax Insights issue 20 - Plasma Screen Animation","2018-02-13T13:12:08.628Z","0","0","0"
"5733663021001","Craig Hillier, UK&I Lead Partner – International Tax Services, on the US Tax Reform","2018-02-14T12:19:54.095Z","0","0","0"
"5733729638001","Lee Film","2018-02-14T14:05:33.068Z","3","77.44","232.31"
"5734671189001","TMT RPA","2018-02-15T20:10:05.006Z","1","48.97","48.97"
"5734674407001","What is Robotics Process Automation?","2018-02-15T20:10:05.051Z","0","0","0"
"5734681428001","EY Global TMT Expo – Ed Mooney","2018-02-15T20:18:17.485Z","1","2.78","2.78"
"5734920644001","Withholding Tax Video","2018-02-16T07:15:14.363Z","1","6.43","6.43"
"5735016032001","EY Global TMT Expo – Chris Aiken","2018-02-16T11:32:08.590Z","1","49.28","49.28"
"5736424250001","Global VAT Reporting Tool - Walkthrough video","2018-02-19T09:35:08.678Z","0","0","0"
"5737103626001","Brian Mickey - Why do we carry out ASQs","2018-02-20T12:34:35.339Z","2","48.73","97.47"
"5737096532001","Caterpillar ASQ Highlights - full version","2018-02-20T12:37:31.400Z","4","74.13","296.53"
"5737105038001","Chris Smyth - Tone from the top","2018-02-20T12:40:08.183Z","2","7.46","14.92"
"5737105040001","Jim Nelson - What makes CAT different from a TAS perspective","2018-02-20T12:40:36.557Z","0","0","0"
"5737102075001","Mike Schmeer - The day in the life of an Account Manager","2018-02-20T12:41:15.065Z","1","0","0"
"5737106448001","Scott Rowe - Real-time benefits of carrying out ASQs","2018-02-20T12:41:57.081Z","1","5.41","5.41"
"5737774557001","Task ID_242_Video_Analytics and TD methodology_Implementing it operationally_V1","2018-02-21T13:32:51.497Z","3","79.45","238.35"
"5737773988001","Task ID_242_Video_Examples of how data analytics _V1","2018-02-21T13:34:45.999Z","5","57.36","286.81"
"5737768482001","Task ID_242_Video_Is it really that easy_V1","2018-02-21T13:35:13.370Z","0","0","0"
"5737773991001","Task ID_242_Video_Alternative data_V1","2018-02-21T13:35:43.568Z","2","111.21","222.42"
"5737774571001","Task ID_242_Video_Analytics and TD methodology_Asking for the Right Data_V1","2018-02-21T13:36:14.673Z","3","39.1","117.29"
"5738244731001","EY Private Client Services (PCS): Working capital assessment (WCA)","2018-02-22T06:20:14.470Z","5","63.01","315.07"
"5738325635001","TED talk The current geopolitical climate","2018-02-22T07:47:34.004Z","1","4.42","4.42"
"5738329465001","TED talk The future of Work – impact on talent","2018-02-22T07:48:37.115Z","2","33.56","67.11"
"5738331285001","TED talk Artificial Intelligence","2018-02-22T07:49:07.454Z","0","0","0"
"5738333904001","Enabling innovation in EMEIA FSO – insights from EY leaders","2018-02-22T07:49:36.999Z","2","0","0"
"5738329467001","TED talk Future human behaviour","2018-02-22T07:50:05.786Z","2","5.53","11.06"
"5739013667001","Digitization and value creation","2018-02-23T07:03:25.709Z","0","0","0"
"5740503583001","Gbl_Launch_Divestment study  FY18","2018-02-26T10:11:34.043Z","0","0","0"
"5740572335001","Mark Grinis provides an FY18 RHC mid-year","2018-02-26T12:59:58.883Z","0","0","0"
"5740606682001","EY Diamond","2018-02-26T13:54:44.006Z","3","100","300"
"5741460222001","Herb Engert on the golden age of private equity","2018-02-27T18:07:34.131Z","1","72.97","72.97"
"5741992454001","Digital EY – Digital from every angle","2018-02-28T08:04:52.915Z","0","0","0"
"5742139428001","Five ways to future-proof financial advice","2018-02-28T11:55:26.621Z","1","93.55","93.55"
"5742146492001","How much do you know about financial advice?","2018-02-28T12:05:04.893Z","2","66.57","133.13"
"5742464059001","Embedded Tax Data Analytics – What can you run and automate?","2018-02-28T18:53:36.085Z","5","4.9","24.52"
"5743046026001","Matt Rennie's Video","2018-03-01T14:11:16.467Z","0","0","0"
"5743056067001","GTLG 2018 highlights","2018-03-01T14:21:38.921Z","0","0","0"
"5743752867001","Insurance Executive Forum 2017","2018-03-02T11:42:25.698Z","3","53.42","160.26"
"5745106248001","Global Divestment study Video","2018-03-05T10:06:52.694Z","0","0","0"
